Cidade;Unidade;Ano;Mês;Quantidade;;
Uberlândia;"Laboratório de Imunoparasitologia  ""Dr. Mário E. Camargo""/IMUNO";2023;Fevereiro;0;;
Uberlândia;"Laboratório de Imunoparasitologia  ""Dr. Mário E. Camargo""/IMUNO";2023;Março;0;;
Uberlândia;"Laboratório de Imunoparasitologia  ""Dr. Mário E. Camargo""/IMUNO";2023;Abril;0;;
Uberlândia;"Laboratório de Imunoparasitologia  ""Dr. Mário E. Camargo""/IMUNO";2023;Maio;0;;
Uberlândia;"Laboratório de Imunoparasitologia  ""Dr. Mário E. Camargo""/IMUNO";2023;Junho;0;;
Uberlândia;"Laboratório de Imunoparasitologia  ""Dr. Mário E. Camargo""/IMUNO";2023;Julho;0;;
Uberlândia;"Laboratório de Imunoparasitologia  ""Dr. Mário E. Camargo""/IMUNO";2023;Agosto;0;;
Uberlândia;"Laboratório de Imunoparasitologia  ""Dr. Mário E. Camargo""/IMUNO";2023;Setembro;0;;
Uberlândia;"Laboratório de Imunoparasitologia  ""Dr. Mário E. Camargo""/IMUNO";2023;Outubro;0;;
Uberlândia;"Laboratório de Imunoparasitologia  ""Dr. Mário E. Camargo""/IMUNO";2023;Novembro;5;;
Uberlândia;"Laboratório de Imunoparasitologia  ""Dr. Mário E. Camargo""/IMUNO";2023;Dezembro;0;;
Uberlândia;Laboratório de Simulaço Realística e Práticas Profissionais II;2023;Janeiro;0;;
Uberlândia;Laboratório de Simulaço Realística e Práticas Profissionais II;2023;Fevereiro;0;;
Uberlândia;Laboratório de Simulaço Realística e Práticas Profissionais II;2023;Março;3;;
Uberlândia;Laboratório de Simulaço Realística e Práticas Profissionais II;2023;Abril;0;;
Uberlândia;Laboratório de Simulaço Realística e Práticas Profissionais II;2023;Maio;0;;
Uberlândia;Laboratório de Simulaço Realística e Práticas Profissionais II;2023;Junho;0;;
Uberlândia;Laboratório de Simulaço Realística e Práticas Profissionais II;2023;Julho;0;;
Uberlândia;Laboratório de Simulaço Realística e Práticas Profissionais II;2023;Agosto;1;;
Uberlândia;Laboratório de Simulaço Realística e Práticas Profissionais II;2023;Setembro;0;;
Uberlândia;Laboratório de Simulaço Realística e Práticas Profissionais II;2023;Outubro;0;;
Uberlândia;Laboratório de Simulaço Realística e Práticas Profissionais II;2023;Novembro;0;;
Uberlândia;Laboratório de Simulaço Realística e Práticas Profissionais II;2023;Dezembro;0;;
Uberlândia;Laboratório de Técnicas e Habilidades Multidisciplinares;2023;Janeiro;0;;
Uberlândia;Laboratório de Técnicas e Habilidades Multidisciplinares;2023;Fevereiro;0;;
Uberlândia;Laboratório de Técnicas e Habilidades Multidisciplinares;2023;Março;0;;
Uberlândia;Laboratório de Técnicas e Habilidades Multidisciplinares;2023;Abril;0;;
Uberlândia;Laboratório de Técnicas e Habilidades Multidisciplinares;2023;Maio;4;;
Uberlândia;Laboratório de Técnicas e Habilidades Multidisciplinares;2023;Junho;0;;
Uberlândia;Laboratório de Técnicas e Habilidades Multidisciplinares;2023;Julho;0;;
Uberlândia;Laboratório de Técnicas e Habilidades Multidisciplinares;2023;Agosto;0;;
Uberlândia;Laboratório de Técnicas e Habilidades Multidisciplinares;2023;Setembro;0;;
Uberlândia;Laboratório de Técnicas e Habilidades Multidisciplinares;2023;Outubro;0;;
Uberlândia;Laboratório de Técnicas e Habilidades Multidisciplinares;2023;Novembro;0;;
Uberlândia;Laboratório de Técnicas e Habilidades Multidisciplinares;2023;Dezembro;0;;
Uberlândia;Laboratórios Multiusuários;2023;Janeiro;0;;
Uberlândia;Laboratórios Multiusuários;2023;Fevereiro;0;;
Uberlândia;Laboratórios Multiusuários;2023;Março;0;;
Uberlândia;Laboratórios Multiusuários;2023;Abril;0;;
Uberlândia;Laboratórios Multiusuários;2023;Maio;0;;
Uberlândia;Laboratórios Multiusuários;2023;Junho;0;;
Uberlândia;Laboratórios Multiusuários;2023;Julho;0;;
Uberlândia;Laboratórios Multiusuários;2023;Agosto;0;;
Uberlândia;Laboratórios Multiusuários;2023;Setembro;0;;
Uberlândia;Laboratórios Multiusuários;2023;Outubro;0;;
Uberlândia;Laboratórios Multiusuários;2023;Novembro;6;;
Uberlândia;Laboratórios Multiusuários;2023;Dezembro;0;;
Uberlândia;Museu Universitário de Arte;2023;Janeiro;0;;
Uberlândia;Museu Universitário de Arte;2023;Fevereiro;0;;
Uberlândia;Museu Universitário de Arte;2023;Março;0;;
Uberlândia;Museu Universitário de Arte;2023;Abril;0;;
Uberlândia;Museu Universitário de Arte;2023;Maio;0;;
Uberlândia;Museu Universitário de Arte;2023;Junho;4;;
Uberlândia;Museu Universitário de Arte;2023;Julho;0;;
Uberlândia;Museu Universitário de Arte;2023;Agosto;0;;
Uberlândia;Museu Universitário de Arte;2023;Setembro;0;;
Uberlândia;Museu Universitário de Arte;2023;Outubro;0;;
Uberlândia;Museu Universitário de Arte;2023;Novembro;0;;
Uberlândia;Museu Universitário de Arte;2023;Dezembro;0;;
Uberlândia;Prefeitura Universitária;2023;Janeiro;20;;
Uberlândia;Prefeitura Universitária;2023;Fevereiro;0;;
Uberlândia;Prefeitura Universitária;2023;Março;10;;
Uberlândia;Prefeitura Universitária;2023;Abril;30;;
Uberlândia;Prefeitura Universitária;2023;Maio;20;;
Uberlândia;Prefeitura Universitária;2023;Junho;40;;
Uberlândia;Prefeitura Universitária;2023;Julho;10;;
Uberlândia;Prefeitura Universitária;2023;Agosto;0;;
Uberlândia;Prefeitura Universitária;2023;Setembro;0;;
Uberlândia;Prefeitura Universitária;2023;Outubro;70;;
Uberlândia;Prefeitura Universitária;2023;Novembro;30;;
Uberlândia;Prefeitura Universitária;2023;Dezembro;0;;
Uberlândia;Procuradoria Geral;2023;Janeiro;0;;
Uberlândia;Procuradoria Geral;2023;Fevereiro;0;;
Uberlândia;Procuradoria Geral;2023;Março;0;;
Uberlândia;Procuradoria Geral;2023;Abril;0;;
Uberlândia;Procuradoria Geral;2023;Maio;3;;
Uberlândia;Procuradoria Geral;2023;Junho;0;;
Uberlândia;Procuradoria Geral;2023;Julho;0;;
Uberlândia;Procuradoria Geral;2023;Agosto;0;;
Uberlândia;Procuradoria Geral;2023;Setembro;0;;
Uberlândia;Procuradoria Geral;2023;Outubro;0;;
Uberlândia;Procuradoria Geral;2023;Novembro;0;;
Uberlândia;Procuradoria Geral;2023;Dezembro;0;;
Uberlândia;Pró-Reitoria de Assistência Estudantil;2023;Janeiro;0;;
Uberlândia;Pró-Reitoria de Assistência Estudantil;2023;Fevereiro;11;;
Uberlândia;Pró-Reitoria de Assistência Estudantil;2023;Março;4;;
Uberlândia;Pró-Reitoria de Assistência Estudantil;2023;Abril;10;;
Uberlândia;Pró-Reitoria de Assistência Estudantil;2023;Maio;0;;
Uberlândia;Pró-Reitoria de Assistência Estudantil;2023;Junho;41;;
Uberlândia;Pró-Reitoria de Assistência Estudantil;2023;Julho;6;;
Uberlândia;Pró-Reitoria de Assistência Estudantil;2023;Agosto;0;;
Uberlândia;Pró-Reitoria de Assistência Estudantil;2023;Setembro;1;;
Uberlândia;Pró-Reitoria de Assistência Estudantil;2023;Outubro;4;;
Uberlândia;Pró-Reitoria de Assistência Estudantil;2023;Novembro;0;;
Uberlândia;Pró-Reitoria de Assistência Estudantil;2023;Dezembro;0;;
Uberlândia;Pró-Reitoria de Extenso e Cultura;2023;Janeiro;0;;
Uberlândia;Pró-Reitoria de Extenso e Cultura;2023;Fevereiro;0;;
Uberlândia;Pró-Reitoria de Extenso e Cultura;2023;Março;10;;
Uberlândia;Pró-Reitoria de Extenso e Cultura;2023;Abril;12;;
Uberlândia;Pró-Reitoria de Extenso e Cultura;2023;Maio;7;;
Uberlândia;Pró-Reitoria de Extenso e Cultura;2023;Junho;34;;
Uberlândia;Pró-Reitoria de Extenso e Cultura;2023;Julho;2;;
Uberlândia;Pró-Reitoria de Extenso e Cultura;2023;Agosto;5;;
Uberlândia;Pró-Reitoria de Extenso e Cultura;2023;Setembro;13;;
Uberlândia;Pró-Reitoria de Extenso e Cultura;2023;Outubro;0;;
Uberlândia;Pró-Reitoria de Extenso e Cultura;2023;Novembro;14;;
Uberlândia;Pró-Reitoria de Extenso e Cultura;2023;Dezembro;0;;
Uberlândia;Pró-Reitoria de Gesto de Pessoas;2023;Janeiro;0;;
Uberlândia;Pró-Reitoria de Gesto de Pessoas;2023;Fevereiro;0;;
Uberlândia;Pró-Reitoria de Gesto de Pessoas;2023;Março;0;;
Uberlândia;Pró-Reitoria de Gesto de Pessoas;2023;Abril;6;;
Uberlândia;Pró-Reitoria de Gesto de Pessoas;2023;Maio;0;;
Uberlândia;Pró-Reitoria de Gesto de Pessoas;2023;Junho;10;;
Uberlândia;Pró-Reitoria de Gesto de Pessoas;2023;Julho;4;;
Uberlândia;Pró-Reitoria de Gesto de Pessoas;2023;Agosto;0;;
Uberlândia;Pró-Reitoria de Gesto de Pessoas;2023;Setembro;10;;
Uberlândia;Pró-Reitoria de Gesto de Pessoas;2023;Outubro;0;;
Uberlândia;Pró-Reitoria de Gesto de Pessoas;2023;Novembro;5;;
Uberlândia;Pró-Reitoria de Gesto de Pessoas;2023;Dezembro;0;;
Uberlândia;Pró-Reitoria de Graduaço;2023;Janeiro;7;;
Uberlândia;Pró-Reitoria de Graduaço;2023;Fevereiro;0;;
Uberlândia;Pró-Reitoria de Graduaço;2023;Março;0;;
Uberlândia;Pró-Reitoria de Graduaço;2023;Abril;0;;
Uberlândia;Pró-Reitoria de Graduaço;2023;Maio;3;;
Uberlândia;Pró-Reitoria de Graduaço;2023;Junho;0;;
Uberlândia;Pró-Reitoria de Graduaço;2023;Julho;0;;
Uberlândia;Pró-Reitoria de Graduaço;2023;Agosto;0;;
Uberlândia;Pró-Reitoria de Graduaço;2023;Setembro;24;;
Uberlândia;Pró-Reitoria de Graduaço;2023;Outubro;0;;
Uberlândia;Pró-Reitoria de Graduaço;2023;Novembro;0;;
Uberlândia;Pró-Reitoria de Graduaço;2023;Dezembro;0;;
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Janeiro;4;;
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Fevereiro;0;;
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Março;0;;
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Abril;0;;
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Maio;0;;
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Junho;5;;
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Julho;0;;
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Agosto;4;;
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Setembro;0;;
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Outubro;0;;
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Novembro;0;;
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduaço;2023;Dezembro;0;;
Uberlândia;Rede de Biotério de Roedores da UFU;2023;Janeiro;0;;
Uberlândia;Rede de Biotério de Roedores da UFU;2023;Fevereiro;0;;
Uberlândia;Rede de Biotério de Roedores da UFU;2023;Março;15;;
Uberlândia;Rede de Biotério de Roedores da UFU;2023;Abril;0;;
Uberlândia;Rede de Biotério de Roedores da UFU;2023;Maio;0;;
Uberlândia;Rede de Biotério de Roedores da UFU;2023;Junho;0;;
Uberlândia;Rede de Biotério de Roedores da UFU;2023;Julho;0;;
Uberlândia;Rede de Biotério de Roedores da UFU;2023;Agosto;0;;
Uberlândia;Rede de Biotério de Roedores da UFU;2023;Setembro;0;;
Uberlândia;Rede de Biotério de Roedores da UFU;2023;Outubro;5;;
Uberlândia;Rede de Biotério de Roedores da UFU;2023;Novembro;0;;
Uberlândia;Rede de Biotério de Roedores da UFU;2023;Dezembro;0;;
Uberlândia;Rede de Laboratórios Multiusuários;2023;Janeiro;0;;
Uberlândia;Rede de Laboratórios Multiusuários;2023;Fevereiro;0;;
Uberlândia;Rede de Laboratórios Multiusuários;2023;Março;0;;
Uberlândia;Rede de Laboratórios Multiusuários;2023;Abril;0;;
Uberlândia;Rede de Laboratórios Multiusuários;2023;Maio;0;;
Uberlândia;Rede de Laboratórios Multiusuários;2023;Junho;0;;
Uberlândia;Rede de Laboratórios Multiusuários;2023;Julho;0;;
Uberlândia;Rede de Laboratórios Multiusuários;2023;Agosto;1;;
Uberlândia;Rede de Laboratórios Multiusuários;2023;Setembro;0;;
Uberlândia;Rede de Laboratórios Multiusuários;2023;Outubro;0;;
Uberlândia;Rede de Laboratórios Multiusuários;2023;Novembro;1;;
Uberlândia;Rede de Laboratórios Multiusuários;2023;Dezembro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;2023;Janeiro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;2023;Março;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;2023;Abril;20;;
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;2023;Maio;20;;
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;2023;Junho;40;;
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;2023;Julho;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;2023;Agosto;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;2023;Setembro;20;;
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;2023;Outubro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;2023;Novembro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;2023;Dezembro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Janeiro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Março;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Abril;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Maio;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Junho;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Julho;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Agosto;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Setembro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Outubro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Novembro;20;;
Uberlândia;Secretaria da Diretoria da Faculdade de Direito;2023;Dezembro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Janeiro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Março;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Abril;20;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Maio;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Junho;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Julho;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Agosto;10;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Setembro;10;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Outubro;40;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Novembro;3;;
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;2023;Dezembro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Janeiro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Março;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Abril;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Maio;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Junho;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Julho;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Agosto;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Setembro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Outubro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Novembro;1;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;2023;Dezembro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Janeiro;9;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Fevereiro;3;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Março;11;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Abril;6;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Maio;8;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Junho;4;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Julho;5;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Agosto;6;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Setembro;2;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Outubro;8;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Novembro;12;;
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;2023;Dezembro;18;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Janeiro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Março;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Abril;70;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Maio;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Junho;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Julho;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Agosto;40;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Setembro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Outubro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Novembro;0;;
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;2023;Dezembro;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Janeiro;20;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Março;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Abril;50;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Maio;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Junho;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Julho;6;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Agosto;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Setembro;7;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Outubro;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Novembro;0;;
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;2023;Dezembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Janeiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Março;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Abril;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Maio;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Junho;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Julho;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Agosto;8;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Setembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Outubro;4;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Novembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Artes;2023;Dezembro;2;;
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;2023;Janeiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;2023;Março;10;;
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;2023;Abril;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;2023;Maio;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;2023;Junho;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;2023;Julho;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;2023;Agosto;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;2023;Setembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;2023;Outubro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;2023;Novembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;2023;Dezembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;2023;Janeiro;6;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;2023;Fevereiro;2;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;2023;Março;3;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;2023;Abril;2;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;2023;Maio;2;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;2023;Junho;17;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;2023;Julho;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;2023;Agosto;5;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;2023;Setembro;10;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;2023;Outubro;9;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;2023;Novembro;13;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;2023;Dezembro;1;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Sociais;2023;Janeiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Sociais;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Sociais;2023;Março;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Sociais;2023;Abril;10;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Sociais;2023;Maio;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Sociais;2023;Junho;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Sociais;2023;Julho;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Sociais;2023;Agosto;2;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Sociais;2023;Setembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Sociais;2023;Outubro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Sociais;2023;Novembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Sociais;2023;Dezembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Filosofia;2023;Janeiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Filosofia;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Filosofia;2023;Março;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Filosofia;2023;Abril;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Filosofia;2023;Maio;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Filosofia;2023;Junho;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Filosofia;2023;Julho;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Filosofia;2023;Agosto;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Filosofia;2023;Setembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Filosofia;2023;Outubro;25;;
Uberlândia;Secretaria da Diretoria do Instituto de Filosofia;2023;Novembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Filosofia;2023;Dezembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Física;2023;Janeiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Física;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Física;2023;Março;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Física;2023;Abril;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Física;2023;Maio;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Física;2023;Junho;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Física;2023;Julho;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Física;2023;Agosto;10;;
Uberlândia;Secretaria da Diretoria do Instituto de Física;2023;Setembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Física;2023;Outubro;20;;
Uberlândia;Secretaria da Diretoria do Instituto de Física;2023;Novembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Física;2023;Dezembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Psicologia;2023;Janeiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Psicologia;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Psicologia;2023;Março;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Psicologia;2023;Abril;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Psicologia;2023;Maio;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Psicologia;2023;Junho;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Psicologia;2023;Julho;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Psicologia;2023;Agosto;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Psicologia;2023;Setembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Psicologia;2023;Outubro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Psicologia;2023;Novembro;10;;
Uberlândia;Secretaria da Diretoria do Instituto de Psicologia;2023;Dezembro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Química;2023;Janeiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Química;2023;Fevereiro;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Química;2023;Março;15;;
Uberlândia;Secretaria da Diretoria do Instituto de Química;2023;Abril;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Química;2023;Maio;0;;
Uberlândia;Secretaria da Diretoria do Instituto de Química;2023;Junho;10;;
Uberlândia;Secretaria da Diretoria do Instituto de Química;2023;Julho;10;;
